n,p,k,ph,rainfall,temperature,n_p_ratio,n_k_ratio,temp_rainfall,crop,split
50,40,20,4.874379646048791,1111.68,28.64818182,1.2195121951219512,2.380952380952381,31847.610765657602,rapeseed,train
50,40,20,4.90825632622942,127.68,20.8,1.2195121951219512,2.380952380952381,2655.744,rapeseed,train
50,40,20,5.07618722310957,19.38,22.766,1.2195121951219512,2.380952380952381,441.20507999999995,rapeseed,train
50,40,20,5.095190928425666,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,5.0146828927432034,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,4.926940755795482,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,4.992041631794969,66.52,20.312,1.2195121951219512,2.380952380952381,1351.15424,rapeseed,train
50,40,20,5.049666415168816,70.598,18.92,1.2195121951219512,2.380952380952381,1335.71416,rapeseed,train
50,40,20,5.055965903579335,70.11,25.6,1.2195121951219512,2.380952380952381,1794.816,rapeseed,train
50,40,20,4.962004328306668,122.42,18.58,1.2195121951219512,2.380952380952381,2274.5636,rapeseed,train
50,40,20,4.977881987364538,15.34,27.276,1.2195121951219512,2.380952380952381,418.41384,rapeseed,train
50,40,20,5.055915853388722,15.34,27.276,1.2195121951219512,2.380952380952381,418.41384,rapeseed,train
50,40,20,5.05539925214554,240.1,14.254999995,1.2195121951219512,2.380952380952381,3422.6254987995,rapeseed,train
50,40,20,4.913799515685153,122.42,18.58,1.2195121951219512,2.380952380952381,2274.5636,rapeseed,train
50,40,20,4.844976681894402,70.598,18.92,1.2195121951219512,2.380952380952381,1335.71416,rapeseed,train
50,40,20,5.054361083609548,122.42,18.58,1.2195121951219512,2.380952380952381,2274.5636,rapeseed,train
50,40,20,5.076868794360153,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,4.87856230904813,152.54,22.28,1.2195121951219512,2.380952380952381,3398.5912,rapeseed,train
50,40,20,4.852064118912052,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,5.114882643835091,127.68,20.8,1.2195121951219512,2.380952380952381,2655.744,rapeseed,train
50,40,20,4.968538349914869,199.2125,21.3,1.2195121951219512,2.380952380952381,4243.226250000001,rapeseed,train
50,40,20,5.03544999563414,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,5.016949975006095,98.94,25.574,1.2195121951219512,2.380952380952381,2530.29156,rapeseed,train
50,40,20,4.841493927549968,152.54,22.28,1.2195121951219512,2.380952380952381,3398.5912,rapeseed,train
50,40,20,4.914191955147228,278.92002238482337,25.67051400194187,1.2195121951219512,2.380952380952381,7150.864049876168,rapeseed,train
50,40,20,5.151184748687099,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,5.1272939487348115,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,5.110444865201096,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,4.912399226371834,70.598,18.92,1.2195121951219512,2.380952380952381,1335.71416,rapeseed,train
50,40,20,4.9427343178002525,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,5.07245780951638,145.76,21.66,1.2195121951219512,2.380952380952381,3157.1616,rapeseed,train
50,40,20,5.0782930507001245,167.38,23.56,1.2195121951219512,2.380952380952381,3943.4727999999996,rapeseed,train
50,40,20,4.842067268846744,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,4.955643833682267,145.76,21.66,1.2195121951219512,2.380952380952381,3157.1616,rapeseed,train
50,40,20,5.055123785406788,199.2125,21.3,1.2195121951219512,2.380952380952381,4243.226250000001,rapeseed,train
50,40,20,5.021754205910107,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,5.078347213278827,70.11,25.6,1.2195121951219512,2.380952380952381,1794.816,rapeseed,train
50,40,20,5.173721540660258,241.78,14.254999995,1.2195121951219512,2.380952380952381,3446.5738987911,rapeseed,train
50,40,20,5.010326006966023,240.1,14.254999995,1.2195121951219512,2.380952380952381,3422.6254987995,rapeseed,train
50,40,20,5.06708174108235,169.82,14.6,1.2195121951219512,2.380952380952381,2479.372,rapeseed,train
50,40,20,5.01903723895374,446.14,25.44,1.2195121951219512,2.380952380952381,11349.8016,rapeseed,train
50,40,20,5.0237500649242754,19.38,22.766,1.2195121951219512,2.380952380952381,441.20507999999995,rapeseed,train
50,40,20,4.928779428414113,70.598,18.92,1.2195121951219512,2.380952380952381,1335.71416,rapeseed,train
50,40,20,4.843138255253691,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,5.076450895921836,66.52,20.312,1.2195121951219512,2.380952380952381,1351.15424,rapeseed,train
50,40,20,4.997758904880675,152.54,22.28,1.2195121951219512,2.380952380952381,3398.5912,rapeseed,train
50,40,20,5.103280397589756,167.38,23.56,1.2195121951219512,2.380952380952381,3943.4727999999996,rapeseed,train
50,40,20,4.864322063512504,127.68,20.8,1.2195121951219512,2.380952380952381,2655.744,rapeseed,train
50,40,20,4.912716235553141,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,4.86505652321842,884.5,27.65454545,1.2195121951219512,2.380952380952381,24460.445450525,rapeseed,train
50,40,20,5.086257481706843,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,4.935014573889876,122.42,18.58,1.2195121951219512,2.380952380952381,2274.5636,rapeseed,train
50,40,20,4.938030933411755,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,4.982875755362004,41.3,21.704,1.2195121951219512,2.380952380952381,896.3752,rapeseed,train
50,40,20,5.067184209862582,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,4.908802644122162,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,5.079097305613264,66.52,20.312,1.2195121951219512,2.380952380952381,1351.15424,rapeseed,train
50,40,20,5.074757938333915,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,5.144348324200911,127.68,20.8,1.2195121951219512,2.380952380952381,2655.744,rapeseed,train
50,40,20,5.087765585075313,145.76,21.66,1.2195121951219512,2.380952380952381,3157.1616,rapeseed,train
50,40,20,4.97803999375722,98.94,25.574,1.2195121951219512,2.380952380952381,2530.29156,rapeseed,train
50,40,20,5.12513614062993,19.38,22.766,1.2195121951219512,2.380952380952381,441.20507999999995,rapeseed,train
50,40,20,4.949836175011177,70.11,25.6,1.2195121951219512,2.380952380952381,1794.816,rapeseed,train
50,40,20,4.850313844418575,19.38,22.766,1.2195121951219512,2.380952380952381,441.20507999999995,rapeseed,train
50,40,20,5.057984911591833,145.76,21.66,1.2195121951219512,2.380952380952381,3157.1616,rapeseed,train
50,40,20,5.030714188759447,15.34,27.276,1.2195121951219512,2.380952380952381,418.41384,rapeseed,train
50,40,20,5.035399735797824,70.11,25.6,1.2195121951219512,2.380952380952381,1794.816,rapeseed,train
50,40,20,4.85303321674207,10.239734351043666,25.39588450726841,1.2195121951219512,2.380952380952381,260.2702010132761,rapeseed,train
50,40,20,4.85156315327912,41.3,21.704,1.2195121951219512,2.380952380952381,896.3752,rapeseed,train
50,40,20,5.038512100313204,85.24316,21.482,1.2195121951219512,2.380952380952381,1831.19356312,rapeseed,train
50,40,20,5.161033046836507,70.11,25.6,1.2195121951219512,2.380952380952381,1794.816,rapeseed,train
50,40,20,4.823913366426041,169.82,14.6,1.2195121951219512,2.380952380952381,2479.372,rapeseed,train
50,40,20,5.10100609498598,1180.3296503035986,25.57338219830502,1.2195121951219512,2.380952380952381,29980.899619073047,rapeseed,train
50,40,20,4.869469435415612,70.598,18.92,1.2195121951219512,2.380952380952381,1335.71416,rapeseed,train
50,40,20,5.0034640373982,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,5.145291868060962,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,4.96811962124821,122.42,18.58,1.2195121951219512,2.380952380952381,2274.5636,rapeseed,train
50,40,20,4.984512978428513,1163.553682009519,26.324773366884635,1.2195121951219512,2.380952380952381,30437.069269913438,rapeseed,train
50,40,20,5.083788761895883,140.52,14.254999995,1.2195121951219512,2.380952380952381,2003.1125992974003,rapeseed,train
50,40,20,4.911779042540732,140.52,14.254999995,1.2195121951219512,2.380952380952381,2003.1125992974003,rapeseed,train
50,40,20,4.957523243122412,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,5.030068793257139,122.42,18.58,1.2195121951219512,2.380952380952381,2274.5636,rapeseed,train
50,40,20,5.009184572769177,1111.68,28.64818182,1.2195121951219512,2.380952380952381,31847.610765657602,rapeseed,train
50,40,20,5.077129796823766,70.598,18.92,1.2195121951219512,2.380952380952381,1335.71416,rapeseed,train
50,40,20,4.933173872632379,56.236,15.852,1.2195121951219512,2.380952380952381,891.453072,rapeseed,train
50,40,20,5.126517377083258,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,4.842822749896017,127.68,20.8,1.2195121951219512,2.380952380952381,2655.744,rapeseed,train
50,40,20,4.965696771128253,199.2125,21.3,1.2195121951219512,2.380952380952381,4243.226250000001,rapeseed,train
50,40,20,5.13787909515667,70.11,25.6,1.2195121951219512,2.380952380952381,1794.816,rapeseed,train
50,40,20,4.890293069752816,70.11,25.6,1.2195121951219512,2.380952380952381,1794.816,rapeseed,train
50,40,20,4.8447815806860035,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,4.996414647982341,145.76,21.66,1.2195121951219512,2.380952380952381,3157.1616,rapeseed,train
50,40,20,4.883290195572392,70.598,18.92,1.2195121951219512,2.380952380952381,1335.71416,rapeseed,train
50,40,20,4.834268471262306,127.68,20.8,1.2195121951219512,2.380952380952381,2655.744,rapeseed,train
50,40,20,5.016660231239322,122.42,18.58,1.2195121951219512,2.380952380952381,2274.5636,rapeseed,train
50,40,20,5.007262992641044,240.1,14.254999995,1.2195121951219512,2.380952380952381,3422.6254987995,rapeseed,train
50,40,20,5.048194926771287,70.11,25.6,1.2195121951219512,2.380952380952381,1794.816,rapeseed,train
50,40,20,5.054054369292109,1111.68,28.64818182,1.2195121951219512,2.380952380952381,31847.610765657602,rapeseed,train
50,40,20,5.173014301488304,1501.98,25.81818182,1.2195121951219512,2.380952380952381,38778.3927300036,rapeseed,train
50,40,20,5.003785974321757,240.1,14.254999995,1.2195121951219512,2.380952380952381,3422.6254987995,rapeseed,train
50,40,20,5.076084177304214,19.38,22.766,1.2195121951219512,2.380952380952381,441.20507999999995,rapeseed,train
50,40,20,5.1227744520350065,41.3,21.704,1.2195121951219512,2.380952380952381,896.3752,rapeseed,train
50,40,20,4.915968879944903,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,4.922551055591217,85.24316,21.482,1.2195121951219512,2.380952380952381,1831.19356312,rapeseed,train
50,40,20,5.113555970988339,1111.68,28.64818182,1.2195121951219512,2.380952380952381,31847.610765657602,rapeseed,train
50,40,20,4.873660135468327,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,5.078576227030795,19.38,22.766,1.2195121951219512,2.380952380952381,441.20507999999995,rapeseed,train
50,40,20,5.146379512605875,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,5.0075900248775564,94.02,22.38,1.2195121951219512,2.380952380952381,2104.1675999999998,rapeseed,train
50,40,20,5.021396316144149,152.54,22.28,1.2195121951219512,2.380952380952381,3398.5912,rapeseed,train
50,40,20,5.0451574786071145,127.68,20.8,1.2195121951219512,2.380952380952381,2655.744,rapeseed,train
50,40,20,5.008725809009063,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,4.869453186209733,446.14,25.44,1.2195121951219512,2.380952380952381,11349.8016,rapeseed,train
50,40,20,5.101804229921849,19.38,22.766,1.2195121951219512,2.380952380952381,441.20507999999995,rapeseed,train
50,40,20,5.084526858386414,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,5.050197761082164,122.42,18.58,1.2195121951219512,2.380952380952381,2274.5636,rapeseed,train
50,40,20,4.995895737371767,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,4.887860762784606,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,4.913844148708557,122.42,18.58,1.2195121951219512,2.380952380952381,2274.5636,rapeseed,train
50,40,20,4.86709758175119,1111.68,28.64818182,1.2195121951219512,2.380952380952381,31847.610765657602,rapeseed,train
50,40,20,4.980049180131268,240.51896721724336,14.254999995,1.2195121951219512,2.380952380952381,3428.597876479209,rapeseed,train
50,40,20,4.970906441717238,70.598,18.92,1.2195121951219512,2.380952380952381,1335.71416,rapeseed,train
50,40,20,4.859810102840013,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,4.828252353538229,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,5.085119276568288,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,4.87341522235548,169.82,14.6,1.2195121951219512,2.380952380952381,2479.372,rapeseed,train
50,40,20,4.85363214161012,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,4.958615146512071,15.34,27.276,1.2195121951219512,2.380952380952381,418.41384,rapeseed,train
50,40,20,4.959822214741979,66.52,20.312,1.2195121951219512,2.380952380952381,1351.15424,rapeseed,train
50,40,20,4.891479283285002,94.02,22.38,1.2195121951219512,2.380952380952381,2104.1675999999998,rapeseed,train
50,40,20,5.10505226406749,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,4.955817717335243,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,5.024124954753437,167.38,23.56,1.2195121951219512,2.380952380952381,3943.4727999999996,rapeseed,train
50,40,20,5.118051058133592,19.38,22.766,1.2195121951219512,2.380952380952381,441.20507999999995,rapeseed,train
50,40,20,5.030105047448957,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,5.077354253389226,169.82,14.6,1.2195121951219512,2.380952380952381,2479.372,rapeseed,train
50,40,20,4.879202976061837,75.32,22.676,1.2195121951219512,2.380952380952381,1707.9563199999998,rapeseed,train
50,40,20,4.922089535430076,70.17194372580751,19.06543166593329,1.2195121951219512,2.380952380952381,1337.3272897101604,rapeseed,train
50,40,20,5.121079832126584,145.76,21.66,1.2195121951219512,2.380952380952381,3157.1616,rapeseed,train
50,40,20,4.979783246970395,87.2,23.106,1.2195121951219512,2.380952380952381,2014.8432000000003,rapeseed,train
50,40,20,5.174322918585156,94.02,22.38,1.2195121951219512,2.380952380952381,2104.1675999999998,rapeseed,train
50,40,20,5.045477200607168,152.54,22.28,1.2195121951219512,2.380952380952381,3398.5912,rapeseed,train
50,40,20,5.115296090737342,140.52,14.254999995,1.2195121951219512,2.380952380952381,2003.1125992974003,rapeseed,train
50,40,20,5.024993803294919,127.68,20.8,1.2195121951219512,2.380952380952381,2655.744,rapeseed,train
50,40,20,5.083951428244996,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,5.094124968950137,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,4.9779102327301885,15.34,27.276,1.2195121951219512,2.380952380952381,418.41384,rapeseed,train
50,40,20,5.099279806043902,240.1,14.254999995,1.2195121951219512,2.380952380952381,3422.6254987995,rapeseed,train
50,40,20,5.128271569132077,152.54,22.28,1.2195121951219512,2.380952380952381,3398.5912,rapeseed,train
50,40,20,5.120560254555611,15.34,27.276,1.2195121951219512,2.380952380952381,418.41384,rapeseed,train
50,40,20,4.933099261756919,73.47,23.562,1.2195121951219512,2.380952380952381,1731.10014,rapeseed,train
50,40,20,5.120189962355014,41.3,21.704,1.2195121951219512,2.380952380952381,896.3752,rapeseed,train
50,40,20,5.023326323498068,293.36,14.7,1.2195121951219512,2.380952380952381,4312.392,rapeseed,train
50,40,20,4.871584725711782,15.34,27.276,1.2195121951219512,2.380952380952381,418.41384,rapeseed,train
50,40,20,4.9290552676341575,446.14,25.44,1.2195121951219512,2.380952380952381,11349.8016,rapeseed,train
50,40,20,5.100223187811896,167.38,23.56,1.2195121951219512,2.380952380952381,3943.4727999999996,rapeseed,train
80,40,40,5.631156105421602,654.34,29.26666667,1.951219512195122,1.951219512195122,19150.3506688478,rice,train
80,40,40,5.521870756939767,330.0,29.33333333,1.951219512195122,1.951219512195122,9679.999998899999,rice,train
80,40,40,5.338299193510876,87.2,23.106,1.951219512195122,1.951219512195122,2014.8432000000003,rice,train
80,40,40,5.491996913776816,113.7,30.26666667,1.951219512195122,1.951219512195122,3441.320000379,rice,train
80,40,40,5.368989013482764,34.81,34.66666667,1.951219512195122,1.951219512195122,1206.7466667827,rice,train
80,40,40,5.458091797670192,87.2,23.106,1.951219512195122,1.951219512195122,2014.8432000000003,rice,train
80,40,40,5.4615800154836185,235.4251,26.64666667,1.951219512195122,1.951219512195122,6273.294165451416,rice,train
80,40,40,5.540260950319633,3.94,33.76333333,1.951219512195122,1.951219512195122,133.0275333202,rice,train
80,40,40,5.50668155286765,164.0158381311382,24.319469841509296,1.951219512195122,1.951219512195122,3983.6853471374434,rice,train
80,40,40,5.4281740442458455,98.98,34.92333333,1.951219512195122,1.951219512195122,3456.7115330034,rice,train
80,40,40,5.654505564140199,167.38,23.56,1.951219512195122,1.951219512195122,3943.4727999999996,rice,train
80,40,40,5.482449737033908,1712.66,14.254999995,1.951219512195122,1.951219512195122,24413.9682914367,rice,train
80,40,40,5.447658537495076,1110.78,25.66666667,1.951219512195122,1.951219512195122,28510.0200037026,rice,train
80,40,40,5.457736967631128,113.7,30.26666667,1.951219512195122,1.951219512195122,3441.320000379,rice,train
80,40,40,5.613956552970643,976.06,25.66666667,1.951219512195122,1.951219512195122,25052.2066699202,rice,train
80,40,40,5.368869180846595,411.52,34.73,1.951219512195122,1.951219512195122,14292.089599999998,rice,train
80,40,40,5.3894393967899585,1712.66,14.254999995,1.951219512195122,1.951219512195122,24413.9682914367,rice,train
80,40,40,5.4902427329104535,516.68,27.86666667,1.951219512195122,1.951219512195122,14398.1493350556,rice,train
80,40,40,5.388895389698455,742.0124,24.59818182,1.951219512195122,1.951219512195122,18252.155927894568,rice,train
80,40,40,5.445786742206285,976.06,25.66666667,1.951219512195122,1.951219512195122,25052.2066699202,rice,train
80,40,40,5.384435632832473,742.0124,24.59818182,1.951219512195122,1.951219512195122,18252.155927894568,rice,train
80,40,40,5.484853079850739,37.09,27.96666667,1.951219512195122,1.951219512195122,1037.2836667903,rice,train
80,40,40,5.572103152140124,98.98,34.92333333,1.951219512195122,1.951219512195122,3456.7115330034,rice,train
80,40,40,5.489576359567352,240.9365894551222,26.52297280318512,1.951219512195122,1.951219512195122,6384.4960460145485,rice,train
80,40,40,5.330492595536358,152.54,22.28,1.951219512195122,1.951219512195122,3398.5912,rice,train
80,40,40,5.463672442802362,122.42,18.58,1.951219512195122,1.951219512195122,2274.5636,rice,train
80,40,40,5.526089678271477,516.68,27.86666667,1.951219512195122,1.951219512195122,14398.1493350556,rice,train
80,40,40,5.417213370911883,98.98,34.92333333,1.951219512195122,1.951219512195122,3456.7115330034,rice,train
80,40,40,5.452088347585557,152.54,22.28,1.951219512195122,1.951219512195122,3398.5912,rice,train
80,40,40,5.4292031781739665,37.09,27.96666667,1.951219512195122,1.951219512195122,1037.2836667903,rice,train
80,40,40,5.388122448989391,122.42,18.58,1.951219512195122,1.951219512195122,2274.5636,rice,train
80,40,40,5.464571714355362,113.7,30.26666667,1.951219512195122,1.951219512195122,3441.320000379,rice,train
80,40,40,5.487909237319083,490.74,27.6,1.951219512195122,1.951219512195122,13544.424,rice,train
80,40,40,5.492208602678412,98.98,34.92333333,1.951219512195122,1.951219512195122,3456.7115330034,rice,train
80,40,40,5.42478128643939,127.68,20.8,1.951219512195122,1.951219512195122,2655.744,rice,train
80,40,40,5.555129190373242,654.34,29.26666667,1.951219512195122,1.951219512195122,19150.3506688478,rice,train
80,40,40,5.428174652566492,3.471292819200676,30.408201789221533,1.951219512195122,1.951219512195122,106.21580680635245,rice,train
80,40,40,5.364219770393211,152.54,22.28,1.951219512195122,1.951219512195122,3398.5912,rice,train
80,40,40,5.596085160132392,1997.12,27.0,1.951219512195122,1.951219512195122,53922.24,rice,train
80,40,40,5.523205486323623,163.92950470086961,29.142968418146722,1.951219512195122,1.951219512195122,4776.28007533768,rice,train
80,40,40,5.6566603979148145,1997.12,27.0,1.951219512195122,1.951219512195122,53922.24,rice,train
80,40,40,5.542334394821623,127.68,20.8,1.951219512195122,1.951219512195122,2655.744,rice,train
80,40,40,5.593513099579894,497.88,25.03333333,1.951219512195122,1.951219512195122,12463.595998340401,rice,train
80,40,40,5.6404659272478925,34.81,34.66666667,1.951219512195122,1.951219512195122,1206.7466667827,rice,train
80,40,40,5.461141264946171,423.745,22.07,1.951219512195122,1.951219512195122,9352.05215,rice,train
80,40,40,5.458136568830915,497.88,25.03333333,1.951219512195122,1.951219512195122,12463.595998340401,rice,train
80,40,40,5.645442644987693,2383.625054254265,27.230491456787757,1.951219512195122,1.951219512195122,64940.58883151398,rice,train
80,40,40,5.495445628929927,1111.68,28.64818182,1.951219512195122,1.951219512195122,31847.610765657602,rice,train
80,40,40,5.439968777380281,37.09,27.96666667,1.951219512195122,1.951219512195122,1037.2836667903,rice,train
80,40,40,5.614102754253366,162.72,29.4,1.951219512195122,1.951219512195122,4783.968,rice,train
80,40,40,5.421713124510519,37.09,27.96666667,1.951219512195122,1.951219512195122,1037.2836667903,rice,train
80,40,40,5.333172468251435,42.692565347006514,21.93998814229424,1.951219512195122,1.951219512195122,920.4220952997897,rice,train
80,40,40,5.5015904025876505,1875.6,20.1,1.951219512195122,1.951219512195122,37699.56,rice,train
80,40,40,5.49030340057282,34.81,34.66666667,1.951219512195122,1.951219512195122,1206.7466667827,rice,train
80,40,40,5.615394882631222,122.42,18.58,1.951219512195122,1.951219512195122,2274.5636,rice,train
80,40,40,5.60922350664806,235.4251,26.64666667,1.951219512195122,1.951219512195122,6273.294165451416,rice,train
80,40,40,5.559530041779822,37.09,27.96666667,1.951219512195122,1.951219512195122,1037.2836667903,rice,train
80,40,40,5.410097462530376,1712.66,14.254999995,1.951219512195122,1.951219512195122,24413.9682914367,rice,train
80,40,40,5.531249431217077,497.88,25.03333333,1.951219512195122,1.951219512195122,12463.595998340401,rice,train
80,40,40,5.413027759757919,1220.22,27.26666667,1.951219512195122,1.951219512195122,33271.3320040674,rice,train
80,40,40,5.619616382894196,207.55,26.43333333,1.951219512195122,1.951219512195122,5486.2383326415,rice,train
80,40,40,5.461297844942179,127.68,20.8,1.951219512195122,1.951219512195122,2655.744,rice,train
80,40,40,5.4450783082786876,976.06,25.66666667,1.951219512195122,1.951219512195122,25052.2066699202,rice,train
80,40,40,5.604937521256772,976.06,25.66666667,1.951219512195122,1.951219512195122,25052.2066699202,rice,train
80,40,40,5.467852170913592,516.68,27.86666667,1.951219512195122,1.951219512195122,14398.1493350556,rice,train
80,40,40,5.448490823596978,98.98,34.92333333,1.951219512195122,1.951219512195122,3456.7115330034,rice,train
80,40,40,5.493344352608387,1145.22,28.5,1.951219512195122,1.951219512195122,32638.77,rice,train
80,40,40,5.500225951495106,297.66,29.56666667,1.951219512195122,1.951219512195122,8800.8140009922,rice,train
80,40,40,5.381342481142023,490.74,27.6,1.951219512195122,1.951219512195122,13544.424,rice,train
80,40,40,5.380467700883347,167.38,23.56,1.951219512195122,1.951219512195122,3943.4727999999996,rice,train
80,40,40,5.344662220799094,122.42,18.58,1.951219512195122,1.951219512195122,2274.5636,rice,train
80,40,40,5.671406809445857,3.94,33.76333333,1.951219512195122,1.951219512195122,133.0275333202,rice,train
80,40,40,5.3683099747237355,45.61764014425661,20.625120744381533,1.951219512195122,1.951219512195122,914.165443119138,rice,train
80,40,40,5.394625946211946,37.09,27.96666667,1.951219512195122,1.951219512195122,1037.2836667903,rice,train
80,40,40,5.404701236782333,383.4867468592828,24.46364479924208,1.951219512195122,1.951219512195122,9176.044814126768,rice,train
80,40,40,5.621237383332685,664.94,22.03333333,1.951219512195122,1.951219512195122,14650.844664450202,rice,train
80,40,40,5.631044336708538,516.68,27.86666667,1.951219512195122,1.951219512195122,14398.1493350556,rice,train
80,40,40,5.428942138218574,37.09,27.96666667,1.951219512195122,1.951219512195122,1037.2836667903,rice,train
80,40,40,5.367415737910352,1712.66,14.254999995,1.951219512195122,1.951219512195122,24413.9682914367,rice,train
80,40,40,5.343234133053309,664.94,22.03333333,1.951219512195122,1.951219512195122,14650.844664450202,rice,train
80,40,40,5.370427643515088,849.9299152691375,28.749506758367044,1.951219512195122,1.951219512195122,24370.517966817177,rice,train
80,40,40,5.3296863975310975,122.42,18.58,1.951219512195122,1.951219512195122,2274.5636,rice,train
80,40,40,5.54,135.9756906661512,19.579466489555355,1.951219512195122,1.951219512195122,2621.0233651122353,rice,train
80,40,40,5.489406012688921,34.81,34.66666667,1.951219512195122,1.951219512195122,1206.7466667827,rice,train
80,40,40,5.561989223092619,167.38,23.56,1.951219512195122,1.951219512195122,3943.4727999999996,rice,train
80,40,40,5.664047022302218,1712.66,14.254999995,1.951219512195122,1.951219512195122,24413.9682914367,rice,train
80,40,40,5.401643187321938,1875.6,20.1,1.951219512195122,1.951219512195122,37699.56,rice,train
80,40,40,5.472099292500927,664.94,22.03333333,1.951219512195122,1.951219512195122,14650.844664450202,rice,train
80,40,40,5.4030143508793085,3.94,33.76333333,1.951219512195122,1.951219512195122,133.0275333202,rice,train
80,40,40,5.369508073395557,1111.68,28.64818182,1.951219512195122,1.951219512195122,31847.610765657602,rice,train
80,40,40,5.57566502454327,664.94,22.03333333,1.951219512195122,1.951219512195122,14650.844664450202,rice,train
80,40,40,5.5828328239037255,1997.12,27.0,1.951219512195122,1.951219512195122,53922.24,rice,train
80,40,40,5.54607671241615,670.0248165594095,28.603883560583107,1.951219512195122,1.951219512195122,19143.815006614255,rice,train
80,40,40,5.348809641902622,167.38,23.56,1.951219512195122,1.951219512195122,3943.4727999999996,rice,train
80,40,40,5.49422299064876,497.88,25.03333333,1.951219512195122,1.951219512195122,12463.595998340401,rice,train
80,40,40,5.376190020922794,113.7,30.26666667,1.951219512195122,1.951219512195122,3441.320000379,rice,train
80,40,40,5.533946639491669,411.52,34.73,1.951219512195122,1.951219512195122,14292.089599999998,rice,train
80,40,40,5.636152937956343,167.38,23.56,1.951219512195122,1.951219512195122,3943.4727999999996,rice,train
80,40,40,5.415241861159168,87.08361354488385,23.00940978153112,1.951219512195122,1.951219512195122,2003.9203191207082,rice,train
80,40,40,5.375660082952253,976.06,25.66666667,1.951219512195122,1.951219512195122,25052.2066699202,rice,train
80,40,40,5.3896449729894504,87.2,23.106,1.951219512195122,1.951219512195122,2014.8432000000003,rice,train
80,40,40,5.57026260635444,1997.12,27.0,1.951219512195122,1.951219512195122,53922.24,rice,train
80,40,40,5.667027604681571,122.42,18.58,1.951219512195122,1.951219512195122,2274.5636,rice,train
